name,start time,end time,duration
,294333925705.0,294333925836.0,131.0
,294333926089.0,294333926235.0,146.0
,294333926387.0,294333926479.0,92.0
,294333926550.0,294333926563.0,13.0
,294333926668.0,294333926996.0,328.0
,294333927058.0,294333927729.0,671.0
,294333927825.0,294333928448.0,623.0
,294333928592.0,294333928768.0,176.0
,294333934873.0,294333937596.0,2723.0
,294333937744.0,294333937914.0,170.0
,294333938046.0,294333938300.0,254.0
,294333938405.0,294333939730.0,1325.0
,294333939930.0,294333942235.0,2305.0
,294333942311.0,294333943479.0,1168.0
,294333948991.0,294333952615.0,3624.0
,294333952774.0,294333952873.0,99.0
,294333952996.0,294333953292.0,296.0
_.g.uF,294333953418.0,294333953434.0,16.0
,294333953539.0,294333954977.0,1438.0
,294333955142.0,294333955363.0,221.0
,294333955492.0,294333955787.0,295.0
,294333955906.0,294333956025.0,119.0
,294333956091.0,294333956188.0,97.0
,294333956294.0,294333956424.0,130.0
,294333956479.0,294333956592.0,113.0
,294333956900.0,294333956971.0,71.0
,294333957025.0,294333957041.0,16.0
,294333957126.0,294333957146.0,20.0
,294333957187.0,294333957201.0,14.0
,294333957407.0,294333957444.0,37.0
,294333957556.0,294333957583.0,27.0
,294333957677.0,294333957699.0,22.0
,294333957794.0,294333957819.0,25.0
,294333957889.0,294333957938.0,49.0
,294333958050.0,294333958087.0,37.0
,294333958246.0,294333958292.0,46.0
,294333958381.0,294333958462.0,81.0
,294333958527.0,294333958595.0,68.0
,294333958644.0,294333958657.0,13.0
,294333958751.0,294333958781.0,30.0
,294333958882.0,294333958904.0,22.0
,294333958977.0,294333959300.0,323.0
_.g.Hu,294333959411.0,294333959561.0,150.0
,294333959615.0,294333959914.0,299.0
,294333960029.0,294333960166.0,137.0
,294333960209.0,294333960362.0,153.0
,294333960447.0,294333960534.0,87.0
,294333960657.0,294333960773.0,116.0
,294333960912.0,294333960940.0,28.0
,294333960981.0,294333961264.0,283.0
,294333961360.0,294333961641.0,281.0
,294333961706.0,294333962231.0,525.0
,294333962338.0,294333962828.0,490.0
,294333962948.0,294333963285.0,337.0
,294333963650.0,294333963668.0,18.0
,294333973221.0,294333975099.0,1878.0
,294333975361.0,294333975452.0,91.0
,294333975580.0,294333975825.0,245.0
_.g.uF,294333976155.0,294333976172.0,17.0
,294333976304.0,294333980726.0,4422.0
,294333980885.0,294333981118.0,233.0
,294333981246.0,294333981509.0,263.0
,294333981656.0,294333981796.0,140.0
,294333981870.0,294333982083.0,213.0
,294333982157.0,294333982409.0,252.0
,294333982551.0,294333982712.0,161.0
,294333982858.0,294333983262.0,404.0
,294333983366.0,294333983398.0,32.0
,294333983470.0,294333983486.0,16.0
,294333983525.0,294333983536.0,11.0
,294333983622.0,294333983647.0,25.0
,294333983760.0,294333983786.0,26.0
,294333983901.0,294333983924.0,23.0
,294333984043.0,294333984120.0,77.0
,294333984174.0,294333984192.0,18.0
,294333985174.0,294333985218.0,44.0
,294333985798.0,294333985874.0,76.0
,294333986060.0,294333986149.0,89.0
,294333986298.0,294333986338.0,40.0
,294333986454.0,294333986483.0,29.0
,294333986590.0,294333986676.0,86.0
,294333986758.0,294333986831.0,73.0
,294333986955.0,294333986977.0,22.0
,294333987056.0,294333987390.0,334.0
_.g.Hu,294333987495.0,294333987743.0,248.0
,294333987896.0,294333988449.0,553.0
,294333988529.0,294333988688.0,159.0
,294333988749.0,294333988908.0,159.0
,294333989027.0,294333989187.0,160.0
,294333989242.0,294333989342.0,100.0
,294333989556.0,294333989628.0,72.0
,294333989692.0,294333989926.0,234.0
,294333989978.0,294333990366.0,388.0
,294333990478.0,294333991318.0,840.0
,294333991451.0,294333991946.0,495.0
,294333992063.0,294333992214.0,151.0
,294334004782.0,294334004892.0,110.0
,294334005054.0,294334005552.0,498.0
,294334005852.0,294334006510.0,658.0
,294334006662.0,294334007934.0,1272.0
,294334008063.0,294334009647.0,1584.0
,294334009779.0,294334009997.0,218.0
,294334010414.0,294334010533.0,119.0
,294334011139.0,294334011331.0,192.0
,294334011486.0,294334012035.0,549.0
,294334013471.0,294334013533.0,62.0
,294334013652.0,294334013883.0,231.0
,294334013948.0,294334014284.0,336.0
,294334014353.0,294334015654.0,1301.0
,294334015738.0,294334017461.0,1723.0
,294334017590.0,294334017860.0,270.0
,294334029649.0,294334029751.0,102.0
,294334034931.0,294334034993.0,62.0
,294334035157.0,294334035426.0,269.0
,294334035675.0,294334035933.0,258.0
,294334036067.0,294334037435.0,1368.0
,294334037610.0,294334039108.0,1498.0
,294334039407.0,294334039633.0,226.0
,294334042880.0,294334043304.0,424.0
,294334043621.0,294334043883.0,262.0
,294334052424.0,294334052487.0,63.0
,294334052699.0,294334053136.0,437.0
,294334053324.0,294334053637.0,313.0
,294334053765.0,294334055547.0,1782.0
,294334055694.0,294334057110.0,1416.0
,294334057231.0,294334057409.0,178.0
,294334060691.0,294334060779.0,88.0
,294334064193.0,294334064302.0,109.0
,294334068850.0,294334068906.0,56.0
,294334069112.0,294334069603.0,491.0
,294334069846.0,294334070050.0,204.0
,294334070176.0,294334072139.0,1963.0
,294334072264.0,294334073660.0,1396.0
,294334073793.0,294334074002.0,209.0
g.h.Ix,294334076384.0,294334076599.0,215.0
g.h.Ix,294334077730.0,294334077739.0,9.0
,294334079484.0,294334079516.0,32.0
,294334088100.0,294334088175.0,75.0
,294334088281.0,294334088478.0,197.0
,294334088562.0,294334088783.0,221.0
,294334088861.0,294334089818.0,957.0
,294334089925.0,294334091213.0,1288.0
,294334091344.0,294334091595.0,251.0
,294334101521.0,294334101724.0,203.0
,294334101949.0,294334102364.0,415.0
,294334102516.0,294334102842.0,326.0
,294334102979.0,294334104537.0,1558.0
,294334104731.0,294334106481.0,1750.0
,294334106661.0,294334107083.0,422.0
,294334113862.0,294334113928.0,66.0
,294334114269.0,294334114530.0,261.0
u.K,294334115642.0,294334116590.0,948.0
,294334117947.0,294334118493.0,546.0
,294334118788.0,294334119074.0,286.0
,294334119196.0,294334119531.0,335.0
,294334119656.0,294334121580.0,1924.0
,294334121732.0,294334123552.0,1820.0
,294334123689.0,294334123943.0,254.0
,294334125971.0,294334127048.0,1077.0
,294334132552.0,294334132591.0,39.0
,294334135482.0,294334135615.0,133.0
,294334135801.0,294334136206.0,405.0
,294334136347.0,294334136586.0,239.0
,294334136710.0,294334138064.0,1354.0
,294334138173.0,294334139917.0,1744.0
,294334140082.0,294334140421.0,339.0
g.h.eI,294334142319.0,294334143110.0,791.0
,294334152341.0,294334152436.0,95.0
,294334152589.0,294334152804.0,215.0
,294334152893.0,294334153142.0,249.0
,294334153238.0,294334154182.0,944.0
,294334154281.0,294334155421.0,1140.0
,294334155540.0,294334155700.0,160.0
,294334156667.0,294334156706.0,39.0
,294334164739.0,294334164834.0,95.0
,294334169718.0,294334169796.0,78.0
,294334169959.0,294334170202.0,243.0
,294334170312.0,294334170597.0,285.0
,294334170733.0,294334171805.0,1072.0
,294334171869.0,294334172864.0,995.0
,294334172949.0,294334173112.0,163.0
,294334179754.0,294334179806.0,52.0
,294334180489.0,294334180527.0,38.0
,294334186644.0,294334186705.0,61.0
,294334186836.0,294334186860.0,24.0
,294334186916.0,294334187121.0,205.0
,294334187205.0,294334188409.0,1204.0
,294334188479.0,294334189426.0,947.0
,294334189499.0,294334189658.0,159.0
,294334204633.0,294334204696.0,63.0
,294334229663.0,294334229729.0,66.0
,294334258199.0,294334258242.0,43.0
,294334263985.0,294334264067.0,82.0
,294334280967.0,294334281153.0,186.0
,294334281383.0,294334282233.0,850.0
,294334282358.0,294334282473.0,115.0
,294334282558.0,294334282777.0,219.0
,294334282867.0,294334282951.0,84.0
,294334283031.0,294334283097.0,66.0
_.g.Hu,294334283175.0,294334283316.0,141.0
,294334283381.0,294334283518.0,137.0
,294334283625.0,294334283643.0,18.0
,294334286092.0,294334286696.0,604.0
,294334286863.0,294334286891.0,28.0
,294334287032.0,294334287123.0,91.0
,294334287243.0,294334287387.0,144.0
,294334287502.0,294334287936.0,434.0
_.g.Un,294334288032.0,294334288045.0,13.0
,294334288114.0,294334289191.0,1077.0
,294334289321.0,294334289679.0,358.0
,294334289808.0,294334289934.0,126.0
,294334290009.0,294334290181.0,172.0
,294334290257.0,294334290396.0,139.0
,294334290517.0,294334290631.0,114.0
,294334290709.0,294334290904.0,195.0
,294334290979.0,294334291687.0,708.0
,294334291750.0,294334291855.0,105.0
,294334291920.0,294334292615.0,695.0
,294334294487.0,294334294515.0,28.0
g.h.Ix,294334294709.0,294334294819.0,110.0
,294334295000.0,294334295266.0,266.0
g.h.Ix,294334302109.0,294334302651.0,542.0
g.h.Ix,294334302942.0,294334303118.0,176.0
,294334304780.0,294334304809.0,29.0
,294334308370.0,294334308518.0,148.0
,294334329594.0,294334329656.0,62.0
,294334352640.0,294334353128.0,488.0
,294334353274.0,294334354202.0,928.0
,294334354314.0,294334354569.0,255.0
,294334354665.0,294334355013.0,348.0
,294334355115.0,294334355196.0,81.0
y0.I,294334355313.0,294334355530.0,217.0
,294334355621.0,294334355709.0,88.0
,294334355824.0,294334356057.0,233.0
,294334356158.0,294334356601.0,443.0
,294334356691.0,294334357185.0,494.0
,294334357298.0,294334357473.0,175.0
,294334357608.0,294334357762.0,154.0
,294334357855.0,294334358010.0,155.0
,294334358088.0,294334358211.0,123.0
,294334358333.0,294334358447.0,114.0
,294334358503.0,294334358581.0,78.0
,294334358634.0,294334358715.0,81.0
,294334358763.0,294334358841.0,78.0
,294334358887.0,294334358964.0,77.0
,294334359010.0,294334359100.0,90.0
,294334359186.0,294334359275.0,89.0
,294334359321.0,294334359396.0,75.0
dc,294334359445.0,294334359510.0,65.0
,294334359553.0,294334359941.0,388.0
,294334359998.0,294334360069.0,71.0
,294334360112.0,294334360201.0,89.0
,294334360245.0,294334360344.0,99.0
,294334360395.0,294334360467.0,72.0
,294334360516.0,294334360595.0,79.0
,294334360639.0,294334360696.0,57.0
,294334360754.0,294334361229.0,475.0
,294334361288.0,294334361345.0,57.0
,294334361401.0,294334361459.0,58.0
,294334361493.0,294334361579.0,86.0
g.h.gV,294334362874.0,294334363006.0,132.0
g.h.gV,294334363112.0,294334366167.0,3055.0
,294334366334.0,294334366347.0,13.0
,294334366684.0,294334366702.0,18.0
,294334366814.0,294334366997.0,183.0
,294334367105.0,294334367144.0,39.0
,294334367296.0,294334367397.0,101.0
,294334367491.0,294334367855.0,364.0
g.h.Ix,294334367955.0,294334367986.0,31.0
,294334368871.0,294334368959.0,88.0
,294334369182.0,294334369208.0,26.0
g.h.fI,294334369717.0,294334369914.0,197.0
Q$.O,294334369994.0,294334370607.0,613.0
,294334379532.0,294334379567.0,35.0
g.h.fI,294334386228.0,294334386772.0,544.0
Q$.O,294334387104.0,294334387954.0,850.0
g.h.eI,294334395083.0,294334395354.0,271.0
g.h.fI,294334403050.0,294334403474.0,424.0
Q$.O,294334403604.0,294334404166.0,562.0
,294334410497.0,294334410532.0,35.0
g.h.fI,294334419638.0,294334420313.0,675.0
Q$.O,294334420478.0,294334421260.0,782.0
,294334429569.0,294334429600.0,31.0
g.h.fI,294334437262.0,294334438349.0,1087.0
Q$.O,294334438634.0,294334439268.0,634.0
g.h.fI,294334453041.0,294334453963.0,922.0
Q$.O,294334454131.0,294334454833.0,702.0
,294334461195.0,294334461235.0,40.0
,294334463906.0,294334464081.0,175.0
g.h.fI,294334469774.0,294334470184.0,410.0
Q$.O,294334470329.0,294334471235.0,906.0
,294334479494.0,294334479551.0,57.0
g.h.fI,294334486528.0,294334487071.0,543.0
Q$.O,294334487239.0,294334487888.0,649.0
g.h.fI,294334503620.0,294334504165.0,545.0
Q$.O,294334504325.0,294334504995.0,670.0
,294334511616.0,294334511658.0,42.0
g.h.fI,294334519862.0,294334520313.0,451.0
Q$.O,294334520501.0,294334521325.0,824.0
,294334529571.0,294334529619.0,48.0
g.h.fI,294334537290.0,294334537589.0,299.0
Q$.O,294334537715.0,294334538383.0,668.0
g.h.fI,294334553460.0,294334553881.0,421.0
Q$.O,294334554047.0,294334554816.0,769.0
,294334561734.0,294334561782.0,48.0
,294334563894.0,294334564101.0,207.0
g.h.fI,294334570049.0,294334570335.0,286.0
Q$.O,294334570515.0,294334571546.0,1031.0
,294334579447.0,294334579488.0,41.0
Q$.O,294334586926.0,294334587777.0,851.0
Q$.O,294334603520.0,294334604546.0,1026.0
,294334608050.0,294334608087.0,37.0
g.h.gV,294334608507.0,294334610239.0,1732.0
,294334611083.0,294334611120.0,37.0
Q$.O,294334620252.0,294334621163.0,911.0
,294334629685.0,294334629749.0,64.0
,294334629952.0,294334630235.0,283.0
,294334630375.0,294334630660.0,285.0
,294334630930.0,294334632568.0,1638.0
,294334632689.0,294334634206.0,1517.0
,294334634352.0,294334634573.0,221.0
,294334634875.0,294334634905.0,30.0
Q$.O,294334636788.0,294334637554.0,766.0
,294334641267.0,294334641382.0,115.0
,294334641519.0,294334641631.0,112.0
,294334641732.0,294334642121.0,389.0
_.g.uF,294334642243.0,294334642289.0,46.0
,294334642383.0,294334644518.0,2135.0
,294334644665.0,294334644809.0,144.0
,294334644891.0,294334645039.0,148.0
,294334645124.0,294334645200.0,76.0
,294334645271.0,294334645324.0,53.0
,294334645381.0,294334645484.0,103.0
,294334645541.0,294334645621.0,80.0
g.h.pQ,294334645721.0,294334650269.0,4548.0
,294334650386.0,294334650417.0,31.0
,294334650478.0,294334650492.0,14.0
,294334650553.0,294334650564.0,11.0
,294334650606.0,294334650615.0,9.0
,294334650653.0,294334650673.0,20.0
,294334650717.0,294334650726.0,9.0
,294334650771.0,294334650778.0,7.0
,294334650825.0,294334650846.0,21.0
,294334650894.0,294334650902.0,8.0
,294334650933.0,294334650940.0,7.0
,294334650985.0,294334651006.0,21.0
,294334651051.0,294334651058.0,7.0
,294334651089.0,294334651095.0,6.0
,294334651139.0,294334651146.0,7.0
,294334651206.0,294334651215.0,9.0
,294334651245.0,294334651252.0,7.0
,294334651296.0,294334651555.0,259.0
_.g.Hu,294334651616.0,294334651780.0,164.0
,294334651853.0,294334653657.0,1804.0
,294334653847.0,294334654009.0,162.0
,294334654099.0,294334654302.0,203.0
,294334654402.0,294334654569.0,167.0
,294334654726.0,294334654810.0,84.0
,294334654938.0,294334654963.0,25.0
,294334655025.0,294334655184.0,159.0
,294334655235.0,294334655440.0,205.0
,294334655500.0,294334655942.0,442.0
,294334656120.0,294334656671.0,551.0
,294334656855.0,294334657045.0,190.0
g.h.nQ,294334660238.0,294334660523.0,285.0
,294334660644.0,294334660684.0,40.0
,294334660769.0,294334660799.0,30.0
,294334660916.0,294334661150.0,234.0
_.g.uF,294334661326.0,294334661347.0,21.0
,294334661454.0,294334663503.0,2049.0
,294334663623.0,294334663741.0,118.0
,294334663827.0,294334663964.0,137.0
,294334664033.0,294334664141.0,108.0
,294334664194.0,294334664288.0,94.0
,294334664338.0,294334664459.0,121.0
,294334664518.0,294334664609.0,91.0
g.h.pQ,294334664722.0,294334667563.0,2841.0
,294334667660.0,294334667948.0,288.0
,294334668054.0,294334668087.0,33.0
,294334668173.0,294334668229.0,56.0
,294334668326.0,294334668345.0,19.0
,294334668387.0,294334668396.0,9.0
,294334668451.0,294334668462.0,11.0
,294334668498.0,294334668510.0,12.0
,294334668576.0,294334668594.0,18.0
,294334668646.0,294334668661.0,15.0
,294334668716.0,294334668733.0,17.0
,294334668794.0,294334668810.0,16.0
,294334668862.0,294334668877.0,15.0
,294334668937.0,294334668950.0,13.0
,294334669000.0,294334669016.0,16.0
,294334669075.0,294334669089.0,14.0
,294334669136.0,294334669149.0,13.0
,294334669207.0,294334669222.0,15.0
,294334669280.0,294334669746.0,466.0
_.g.Hu,294334669831.0,294334670016.0,185.0
,294334670202.0,294334673275.0,3073.0
,294334673414.0,294334673575.0,161.0
,294334673709.0,294334673968.0,259.0
,294334674094.0,294334674260.0,166.0
,294334674377.0,294334674572.0,195.0
,294334674756.0,294334674800.0,44.0
,294334674874.0,294334674890.0,16.0
,294334674926.0,294334675076.0,150.0
,294334675135.0,294334675410.0,275.0
,294334675528.0,294334676061.0,533.0
,294334676149.0,294334676549.0,400.0
,294334676616.0,294334676838.0,222.0
Q$.O,294334677015.0,294334677593.0,578.0
g.h.eI,294334684066.0,294334684343.0,277.0
,294334684557.0,294334684585.0,28.0
g.h.nQ,294334686074.0,294334686365.0,291.0
,294334686532.0,294334687134.0,602.0
,294334687372.0,294334687616.0,244.0
,294334687703.0,294334687795.0,92.0
,294334687882.0,294334688105.0,223.0
_.g.uF,294334688187.0,294334688204.0,17.0
,294334688251.0,294334690294.0,2043.0
,294334690465.0,294334690633.0,168.0
,294334690754.0,294334690967.0,213.0
,294334691063.0,294334691161.0,98.0
,294334691225.0,294334691305.0,80.0
,294334691364.0,294334691465.0,101.0
,294334691533.0,294334691603.0,70.0
,294334691733.0,294334692093.0,360.0
_.g.Hu,294334692201.0,294334692282.0,81.0
,294334692346.0,294334696453.0,4107.0
,294334696581.0,294334696673.0,92.0
,294334696767.0,294334696922.0,155.0
,294334696990.0,294334697149.0,159.0
,294334697233.0,294334697296.0,63.0
,294334697400.0,294334697896.0,496.0
,294334697987.0,294334698340.0,353.0
,294334698399.0,294334698508.0,109.0
_.g.uF,294334703266.0,294334703315.0,49.0
,294334703477.0,294334703826.0,349.0
,294334704006.0,294334704144.0,138.0
,294334704410.0,294334704630.0,220.0
,294334704729.0,294334704834.0,105.0
,294334704894.0,294334704974.0,80.0
,294334705038.0,294334705144.0,106.0
,294334705197.0,294334705281.0,84.0
_.g.Hu,294334705391.0,294334705624.0,233.0
,294334705698.0,294334706147.0,449.0
,294334706252.0,294334706577.0,325.0
,294334706682.0,294334706823.0,141.0
,294334706888.0,294334706973.0,85.0
,294334707038.0,294334707117.0,79.0
,294334707245.0,294334707883.0,638.0
,294334707967.0,294334708521.0,554.0
,294334708616.0,294334708772.0,156.0
Q$.O,294334708941.0,294334709594.0,653.0
,294334714680.0,294334714819.0,139.0
,294334715070.0,294334715276.0,206.0
_.g.uF,294334716946.0,294334717074.0,128.0
,294334717234.0,294334717516.0,282.0
,294334717635.0,294334717779.0,144.0
,294334718066.0,294334718299.0,233.0
,294334718391.0,294334718501.0,110.0
,294334718560.0,294334718669.0,109.0
,294334718736.0,294334718990.0,254.0
,294334719125.0,294334719270.0,145.0
_.g.Hu,294334719408.0,294334720310.0,902.0
,294334720449.0,294334720725.0,276.0
,294334720855.0,294334720969.0,114.0
,294334721032.0,294334721209.0,177.0
,294334721283.0,294334721417.0,134.0
,294334721500.0,294334721612.0,112.0
,294334721892.0,294334722593.0,701.0
,294334722711.0,294334723646.0,935.0
,294334723752.0,294334723901.0,149.0
Q$.O,294334724366.0,294334724914.0,548.0
,294334732019.0,294334733114.0,1095.0
,294334733252.0,294334734512.0,1260.0
,294334734647.0,294334734894.0,247.0
Q$.O,294334735275.0,294334735785.0,510.0
,294334744063.0,294334744100.0,37.0
_.g.uF,294334744584.0,294334744617.0,33.0
,294334744732.0,294334745546.0,814.0
,294334745677.0,294334745886.0,209.0
,294334745995.0,294334746146.0,151.0
,294334746245.0,294334746346.0,101.0
,294334746413.0,294334746497.0,84.0
,294334746546.0,294334746678.0,132.0
,294334746726.0,294334746809.0,83.0
Q$.O,294334746925.0,294334747591.0,666.0
Q$.O,294334753921.0,294334755292.0,1371.0
,294334766486.0,294334766515.0,29.0
,294334766822.0,294334767035.0,213.0
Q$.O,294334770726.0,294334772684.0,1958.0
,294334784308.0,294334784335.0,27.0
Q$.O,294334787328.0,294334788853.0,1525.0
g.h.Ix,294334802697.0,294334803054.0,357.0
g.h.Ix,294334803408.0,294334803715.0,307.0
Q$.O,294334804536.0,294334806304.0,1768.0
,294334811055.0,294334811095.0,40.0
,294334811249.0,294334811355.0,106.0
,294334815356.0,294334815545.0,189.0
u.K,294334816690.0,294334817141.0,451.0
Q$.O,294334820776.0,294334822918.0,2142.0
,294334825841.0,294334826184.0,343.0
,294334829746.0,294334829833.0,87.0
Q$.O,294334838802.0,294334839885.0,1083.0
Q$.O,294334854250.0,294334855498.0,1248.0
,294334858664.0,294334858696.0,32.0
g.h.gV,294334859008.0,294334859871.0,863.0
,294334860891.0,294334860947.0,56.0
,294334864171.0,294334864336.0,165.0
Q$.O,294334871727.0,294334872948.0,1221.0
,294334879636.0,294334879681.0,45.0
Q$.O,294334888094.0,294334889445.0,1351.0
Q$.O,294334904153.0,294334905396.0,1243.0
,294334908223.0,294334908257.0,34.0
Q$.O,294334921083.0,294334922264.0,1181.0
,294334929567.0,294334929614.0,47.0
g.h.eI,294334934612.0,294334935242.0,630.0
Q$.O,294334938587.0,294334939569.0,982.0
Q$.O,294334955351.0,294334956843.0,1492.0
,294334959637.0,294334959676.0,39.0
,294334963913.0,294334964057.0,144.0
Q$.O,294334970851.0,294334971801.0,950.0
,294334979577.0,294334979619.0,42.0
Q$.O,294334988080.0,294334989241.0,1161.0
Q$.O,294335005034.0,294335006308.0,1274.0
,294335009203.0,294335009232.0,29.0
Q$.O,294335022181.0,294335023633.0,1452.0
,294335029654.0,294335029707.0,53.0
Q$.O,294335038076.0,294335039953.0,1877.0
