name,start time,end time,duration
ha,292702816159.0,292702816326.0,167.0
ha,292702820798.0,292702821095.0,297.0
ha,292702821177.0,292702821329.0,152.0
ha,292702821409.0,292702821441.0,32.0
ha,292702832586.0,292702832712.0,126.0
ha,292702858575.0,292702858702.0,127.0
ha,292702871153.0,292702871249.0,96.0
ha,292702871361.0,292702871417.0,56.0
,292702907035.0,292702907685.0,650.0
ha,292702908359.0,292702908636.0,277.0
ha,292702909628.0,292702909968.0,340.0
ha,292702923210.0,292702923334.0,124.0
,292702923465.0,292702924445.0,980.0
,292702924567.0,292702924868.0,301.0
aa,292702925030.0,292702925094.0,64.0
ha,292702925376.0,292702925615.0,239.0
ha,292702925652.0,292702925791.0,139.0
ha,292702926797.0,292702927027.0,230.0
ha,292702927138.0,292702927324.0,186.0
,292702940282.0,292702941050.0,768.0
ha,292702941348.0,292702941508.0,160.0
ha,292702942721.0,292702942900.0,179.0
,292702956680.0,292702957315.0,635.0
ha,292702957665.0,292702957856.0,191.0
ha,292702959058.0,292702959288.0,230.0
ha,292702960022.0,292702960090.0,68.0
,292702973446.0,292702974135.0,689.0
ha,292702974494.0,292702974710.0,216.0
ha,292702975761.0,292702976133.0,372.0
ha,292702977066.0,292702977210.0,144.0
ha,292702977419.0,292702977486.0,67.0
ha,292702990464.0,292702990605.0,141.0
,292702990745.0,292702992048.0,1303.0
,292702992224.0,292702992923.0,699.0
ha,292702993463.0,292702993673.0,210.0
ha,292702993727.0,292702993864.0,137.0
aa,292702995099.0,292702995196.0,97.0
ha,292702995319.0,292702995393.0,74.0
ha,292702995499.0,292702995708.0,209.0
ha,292702995794.0,292702995982.0,188.0
,292703007375.0,292703007982.0,607.0
ha,292703009619.0,292703009915.0,296.0
ha,292703010324.0,292703010394.0,70.0
ha,292703010915.0,292703011304.0,389.0
ha,292703024007.0,292703024128.0,121.0
,292703024240.0,292703024897.0,657.0
,292703024984.0,292703025261.0,277.0
aa,292703025406.0,292703025481.0,75.0
ha,292703026036.0,292703026167.0,131.0
ha,292703026406.0,292703026591.0,185.0
ha,292703026643.0,292703026791.0,148.0
ha,292703027735.0,292703027913.0,178.0
ha,292703028029.0,292703028238.0,209.0
,292703040863.0,292703041632.0,769.0
ha,292703042827.0,292703043038.0,211.0
ha,292703044067.0,292703044312.0,245.0
ha,292703045769.0,292703045877.0,108.0
ha,292703046002.0,292703046067.0,65.0
,292703057678.0,292703058388.0,710.0
ha,292703059478.0,292703059679.0,201.0
ha,292703060878.0,292703061231.0,353.0
ha,292703061354.0,292703061438.0,84.0
,292703074610.0,292703075309.0,699.0
ha,292703076202.0,292703076385.0,183.0
ha,292703077501.0,292703077750.0,249.0
ha,292703077957.0,292703078038.0,81.0
ha,292703078209.0,292703078257.0,48.0
ha,292703097452.0,292703097649.0,197.0
ha,292703111237.0,292703111366.0,129.0
,292703123613.0,292703124318.0,705.0
ha,292703124730.0,292703124918.0,188.0
ha,292703126014.0,292703126335.0,321.0
ha,292703127800.0,292703127920.0,120.0
ha,292703176863.0,292703177049.0,186.0
,292703371995.0,292703372865.0,870.0
ha,292703373324.0,292703373459.0,135.0
k,292703373527.0,292703373702.0,175.0
,292703374369.0,292703374866.0,497.0
,292703374927.0,292703375653.0,726.0
k,292703376461.0,292703376589.0,128.0
,292703376854.0,292703377191.0,337.0
ha,292703377346.0,292703377474.0,128.0
k,292703377531.0,292703377668.0,137.0
aa,292703380322.0,292703380686.0,364.0
,292703475505.0,292703476046.0,541.0
,292703476117.0,292703476415.0,298.0
,292703476507.0,292703478167.0,1660.0
,292703478225.0,292703479803.0,1578.0
,292703479872.0,292703480359.0,487.0
,292703480688.0,292703498642.0,17954.0
,292703498745.0,292703501015.0,2270.0
ha,292703501690.0,292703502022.0,332.0
aa,292703503244.0,292703503726.0,482.0
aa,292703503896.0,292703503919.0,23.0
aa,292703504009.0,292703504021.0,12.0
ha,292703504283.0,292703505574.0,1291.0
,292703507058.0,292703507400.0,342.0
ha,292703507605.0,292703507927.0,322.0
ha,292703560526.0,292703560730.0,204.0
transport.onreadystatechange,292703582044.0,292703582114.0,70.0
transport.onreadystatechange,292703582233.0,292703582242.0,9.0
transport.onreadystatechange,292703582600.0,292703585441.0,2841.0
ha,292703586346.0,292703588527.0,2181.0
,292704124592.0,292704124742.0,150.0
ha,292704124848.0,292704125263.0,415.0
ha,292704125375.0,292704129101.0,3726.0
ha,292704392227.0,292704392888.0,661.0
ha,292704406236.0,292704406490.0,254.0
ha,292704424320.0,292704424441.0,121.0
ha,292704482024.0,292704482269.0,245.0
ha,292704488641.0,292704488824.0,183.0
ha,292704490759.0,292704490901.0,142.0
ha,292704494157.0,292704494242.0,85.0
ha,292704498755.0,292704498891.0,136.0
ha,292704525194.0,292704525383.0,189.0
ha,292704542990.0,292704543302.0,312.0
ha,292704545276.0,292704545406.0,130.0
ha,292704553836.0,292704556758.0,2922.0
ha,292704557709.0,292704558116.0,407.0
ha,292704561875.0,292704564416.0,2541.0
,292704635010.0,292704635198.0,188.0
,292704637202.0,292704637213.0,11.0
,292704660035.0,292704660046.0,11.0
,292704662966.0,292704662977.0,11.0
,292704665227.0,292704665237.0,10.0
,292704670950.0,292704670960.0,10.0
,292704676179.0,292704676188.0,9.0
,292704677274.0,292704677291.0,17.0
,292704687770.0,292704687783.0,13.0
,292704688884.0,292704688896.0,12.0
,292704691397.0,292704691409.0,12.0
,292704691900.0,292704691908.0,8.0
,292704749882.0,292704749895.0,13.0
,292704750624.0,292704750633.0,9.0
,292704760312.0,292704760320.0,8.0
,292704760923.0,292704760930.0,7.0
,292705006392.0,292705006406.0,14.0
,292705007139.0,292705007150.0,11.0
,292705011649.0,292705011657.0,8.0
,292705012069.0,292705012086.0,17.0
,292705013320.0,292705013328.0,8.0
,292705013670.0,292705013685.0,15.0
,292705015153.0,292705015159.0,6.0
,292705015569.0,292705015574.0,5.0
,292705016341.0,292705016356.0,15.0
,292705016713.0,292705016719.0,6.0
,292705017405.0,292705017411.0,6.0
,292705017923.0,292705017929.0,6.0
,292705018872.0,292705018878.0,6.0
,292705019233.0,292705019239.0,6.0
,292705019934.0,292705019941.0,7.0
,292705020241.0,292705020248.0,7.0
,292705021106.0,292705021112.0,6.0
,292705021419.0,292705021425.0,6.0
,292705022417.0,292705022434.0,17.0
j [from emptyFunction],292705060886.0,292705060998.0,112.0
k,292705061186.0,292705068389.0,7203.0
,292705078916.0,292705079967.0,1051.0
,292705080097.0,292705080153.0,56.0
,292705080661.0,292705082877.0,2216.0
,292705086856.0,292705086902.0,46.0
,292705086984.0,292705086993.0,9.0
,292705087693.0,292705088175.0,482.0
,292705088681.0,292705088705.0,24.0
,292705088886.0,292705088899.0,13.0
,292705089369.0,292705090121.0,752.0
,292705092356.0,292705092380.0,24.0
,292705092529.0,292705092629.0,100.0
,292705093599.0,292705094114.0,515.0
,292705096765.0,292705096795.0,30.0
,292705096936.0,292705096964.0,28.0
,292705099561.0,292705100114.0,553.0
,292705102102.0,292705102125.0,23.0
,292705102221.0,292705102233.0,12.0
,292705102817.0,292705103436.0,619.0
ha,292705146400.0,292705189725.0,43325.0
,292705237992.0,292705238001.0,9.0
,292705238481.0,292705238488.0,7.0
,292705242817.0,292705242825.0,8.0
,292705243208.0,292705243214.0,6.0
,292705268141.0,292705268151.0,10.0
,292705268804.0,292705268815.0,11.0
,292705270935.0,292705270954.0,19.0
,292705272493.0,292705272504.0,11.0
,292705276437.0,292705276444.0,7.0
,292705276993.0,292705276999.0,6.0
,292705293330.0,292705293336.0,6.0
,292705293784.0,292705293798.0,14.0
,292705373337.0,292705373344.0,7.0
,292705373760.0,292705373768.0,8.0
,292705385530.0,292705385538.0,8.0
,292705385932.0,292705385937.0,5.0
,292705387753.0,292705387759.0,6.0
,292705388070.0,292705388075.0,5.0
,292705388785.0,292705388791.0,6.0
,292705389172.0,292705389178.0,6.0
,292705391955.0,292705391961.0,6.0
,292705392465.0,292705392472.0,7.0
ha,292705422369.0,292705461432.0,39063.0
k,292705530356.0,292705537921.0,7565.0
ha,292705631771.0,292705632747.0,976.0
ha,292705633169.0,292705634345.0,1176.0
ha,292705634460.0,292705634637.0,177.0
ha,292705634732.0,292705635411.0,679.0
ha,292705635964.0,292705636182.0,218.0
ha,292705636377.0,292705636595.0,218.0
ha,292705664855.0,292705667755.0,2900.0
,292705667879.0,292705676174.0,8295.0
ha,292705676632.0,292705676897.0,265.0
,292705676999.0,292705678524.0,1525.0
k,292705678677.0,292705681837.0,3160.0
ha,292705681937.0,292705682272.0,335.0
ha,292705682344.0,292705682480.0,136.0
ha,292705723626.0,292705723811.0,185.0
ha,292705739562.0,292705740677.0,1115.0
ha,292705763373.0,292705763527.0,154.0
ha,292705837326.0,292705837818.0,492.0
ha,292705847476.0,292705847662.0,186.0
ha,292705861493.0,292705861698.0,205.0
ha,292705864039.0,292705864204.0,165.0
ha,292705867016.0,292705867226.0,210.0
ha,292705872300.0,292705872514.0,214.0
ha,292705886681.0,292705910603.0,23922.0
ha,292705952020.0,292705952690.0,670.0
ha,292705961882.0,292705962057.0,175.0
ha,292705967559.0,292705967960.0,401.0
ha,292705972885.0,292705973339.0,454.0
ha,292705980114.0,292705980710.0,596.0
ha,292705983067.0,292705983239.0,172.0
ha,292706066638.0,292706066936.0,298.0
ha,292706109183.0,292706109354.0,171.0
ha,292706112558.0,292706113009.0,451.0
ha,292706113180.0,292706114964.0,1784.0
ha,292706120878.0,292706121013.0,135.0
ha,292706123068.0,292706123237.0,169.0
ha,292706134266.0,292706134492.0,226.0
ha,292706232425.0,292706232610.0,185.0
ha,292706250518.0,292706250750.0,232.0
ha,292706260056.0,292706260663.0,607.0
ha,292706409775.0,292706410503.0,728.0
ha,292706411048.0,292706412049.0,1001.0
ha,292706412213.0,292706412482.0,269.0
k,292706413216.0,292706428444.0,15228.0
ha,292706428572.0,292706430170.0,1598.0
ha,292706430314.0,292706456983.0,26669.0
ha,292706457086.0,292706457365.0,279.0
ha,292706457439.0,292706458365.0,926.0
ha,292706473302.0,292706473940.0,638.0
ha,292706474330.0,292706474478.0,148.0
ha,292706474834.0,292706479263.0,4429.0
ha,292706479510.0,292706479974.0,464.0
ha,292706480142.0,292706480733.0,591.0
ha,292706481004.0,292706481397.0,393.0
ha,292706482814.0,292706483962.0,1148.0
ha,292706484139.0,292706484886.0,747.0
ha,292706485667.0,292706485785.0,118.0
ha,292706485973.0,292706486077.0,104.0
ha,292706486254.0,292706486893.0,639.0
ha,292706488934.0,292706494237.0,5303.0
ha,292706495192.0,292706495651.0,459.0
ha,292706495855.0,292706496105.0,250.0
ha,292706509329.0,292706510871.0,1542.0
transport.onreadystatechange,292706514075.0,292706514090.0,15.0
transport.onreadystatechange,292706514244.0,292706514264.0,20.0
transport.onreadystatechange,292706514670.0,292706518085.0,3415.0
,292706518609.0,292706518865.0,256.0
ba,292706518941.0,292706519298.0,357.0
aa,292706519434.0,292706519589.0,155.0
,292706519731.0,292706519955.0,224.0
aa,292706520024.0,292706531177.0,11153.0
ha,292706534501.0,292706534707.0,206.0
ha,292706542610.0,292706543339.0,729.0
transport.onreadystatechange,292706545176.0,292706545194.0,18.0
transport.onreadystatechange,292706545326.0,292706545333.0,7.0
transport.onreadystatechange,292706545694.0,292706546763.0,1069.0
ha,292706547017.0,292706547143.0,126.0
ha,292706569908.0,292706570861.0,953.0
ha,292706571015.0,292706571121.0,106.0
l,292706572413.0,292706572747.0,334.0
l,292706572931.0,292706572975.0,44.0
l,292706573885.0,292706587150.0,13265.0
transport.onreadystatechange,292706589496.0,292706589508.0,12.0
transport.onreadystatechange,292706589675.0,292706589688.0,13.0
transport.onreadystatechange,292706590048.0,292706591098.0,1050.0
ha,292706591398.0,292706595040.0,3642.0
ha,292706605715.0,292706606218.0,503.0
ha,292706606481.0,292706607044.0,563.0
ha,292706607219.0,292706607280.0,61.0
ha,292706607504.0,292706607633.0,129.0
ha,292706607819.0,292706607979.0,160.0
ha,292706608086.0,292706608140.0,54.0
,292706608244.0,292706608351.0,107.0
aa,292706608409.0,292706608451.0,42.0
u,292706608501.0,292706608701.0,200.0
,292706608881.0,292706609108.0,227.0
ha,292706619656.0,292706619843.0,187.0
ha,292706619979.0,292706620109.0,130.0
,292706622944.0,292706623045.0,101.0
,292706623176.0,292706623190.0,14.0
,292706623645.0,292706627283.0,3638.0
,292706627610.0,292706627629.0,19.0
,292706627783.0,292706627803.0,20.0
,292706628222.0,292706629736.0,1514.0
,292706630071.0,292706630225.0,154.0
aa,292706630317.0,292706632274.0,1957.0
u,292706632378.0,292706632434.0,56.0
ha,292706642479.0,292706700097.0,57618.0
ha,292706704437.0,292706708844.0,4407.0
,292706709030.0,292706709189.0,159.0
aa,292706709312.0,292706709361.0,49.0
u,292706709412.0,292706709478.0,66.0
,292706709613.0,292706709738.0,125.0
aa,292706709819.0,292706709846.0,27.0
u,292706709917.0,292706709943.0,26.0
,292706710166.0,292706710281.0,115.0
aa,292706710344.0,292706710385.0,41.0
u,292706710553.0,292706710608.0,55.0
u.onreadystatechange,292706711351.0,292706711377.0,26.0
u.onreadystatechange,292706711540.0,292706711550.0,10.0
u.onreadystatechange,292706712952.0,292706713782.0,830.0
,292706714343.0,292706714514.0,171.0
aa,292706714605.0,292706719956.0,5351.0
u,292706720056.0,292706720102.0,46.0
fa,292706720723.0,292706720985.0,262.0
ha,292706721165.0,292706721452.0,287.0
ha,292706723666.0,292706728124.0,4458.0
ha,292706728355.0,292706728410.0,55.0
ha,292706728615.0,292706729153.0,538.0
ha,292706730173.0,292706733676.0,3503.0
ha,292706734963.0,292706739927.0,4964.0
ha,292706740479.0,292706741167.0,688.0
ha,292706741459.0,292706741698.0,239.0
ha,292706742689.0,292706750446.0,7757.0
ha,292706750712.0,292706750913.0,201.0
ha,292706751413.0,292706767815.0,16402.0
,292706768833.0,292706769062.0,229.0
aa,292706769159.0,292706769301.0,142.0
u,292706769365.0,292706769409.0,44.0
,292706769834.0,292706769966.0,132.0
aa,292706770049.0,292706770102.0,53.0
u,292706770172.0,292706770203.0,31.0
,292706770375.0,292706771098.0,723.0
aa,292706771192.0,292706771214.0,22.0
u,292706771247.0,292706771268.0,21.0
,292706771367.0,292706771478.0,111.0
aa,292706771521.0,292706771535.0,14.0
u,292706771567.0,292706771597.0,30.0
,292706771708.0,292706771789.0,81.0
aa,292706771902.0,292706771919.0,17.0
u,292706771951.0,292706771966.0,15.0
,292706772047.0,292706772124.0,77.0
aa,292706772162.0,292706772192.0,30.0
u,292706772224.0,292706772237.0,13.0
ha,292706780818.0,292706787841.0,7023.0
,292706796809.0,292706797035.0,226.0
aa,292706797139.0,292706797160.0,21.0
u,292706797228.0,292706797254.0,26.0
,292706797397.0,292706797924.0,527.0
aa,292706797985.0,292706798002.0,17.0
u,292706798062.0,292706798082.0,20.0
,292706799033.0,292706799164.0,131.0
aa,292706799278.0,292706799307.0,29.0
u,292706799360.0,292706799401.0,41.0
,292706799576.0,292706799705.0,129.0
aa,292706799784.0,292706799820.0,36.0
u,292706799873.0,292706799921.0,48.0
,292706800525.0,292706800744.0,219.0
aa,292706800829.0,292706800875.0,46.0
u,292706800929.0,292706800967.0,38.0
,292706801066.0,292706801160.0,94.0
aa,292706801202.0,292706801216.0,14.0
u,292706801249.0,292706801265.0,16.0
,292706801362.0,292706801448.0,86.0
aa,292706801493.0,292706801503.0,10.0
u,292706801529.0,292706801541.0,12.0
,292706801663.0,292706801717.0,54.0
aa,292706801799.0,292706801810.0,11.0
u,292706801836.0,292706801847.0,11.0
,292706801926.0,292706801986.0,60.0
aa,292706802017.0,292706802027.0,10.0
u,292706802064.0,292706802076.0,12.0
,292706802187.0,292706802318.0,131.0
aa,292706802380.0,292706802399.0,19.0
u,292706802446.0,292706802518.0,72.0
,292706802689.0,292706802808.0,119.0
aa,292706802847.0,292706802860.0,13.0
u,292706802886.0,292706802912.0,26.0
n.cc,292706803485.0,292706803999.0,514.0
ha,292706833467.0,292706841456.0,7989.0
ha,292706841974.0,292706845529.0,3555.0
ha,292706847376.0,292706852628.0,5252.0
ha,292706853625.0,292706853881.0,256.0
ha,292706854091.0,292706854240.0,149.0
ha,292706854485.0,292706854596.0,111.0
,292706857869.0,292706859607.0,1738.0
,292706859761.0,292706860144.0,383.0
,292706860272.0,292706860475.0,203.0
,292706860553.0,292706860744.0,191.0
,292706860847.0,292706861045.0,198.0
,292706861139.0,292706884234.0,23095.0
,292706884369.0,292706887145.0,2776.0
,292706887288.0,292706887555.0,267.0
n,292706887687.0,292706902989.0,15302.0
ha,292706920698.0,292706920947.0,249.0
ha,292706921135.0,292706931595.0,10460.0
l,292706940182.0,292706940334.0,152.0
l,292706940490.0,292706940897.0,407.0
l,292706941377.0,292706950573.0,9196.0
ha,292706951635.0,292706951744.0,109.0
ha,292706951866.0,292706952614.0,748.0
transport.onreadystatechange,292706976823.0,292706976834.0,11.0
transport.onreadystatechange,292706977036.0,292706977055.0,19.0
transport.onreadystatechange,292706977420.0,292706978398.0,978.0
ha,292706978631.0,292706978736.0,105.0
ha,292706978974.0,292706979110.0,136.0
ha,292706979662.0,292706979772.0,110.0
ha,292706980456.0,292706981908.0,1452.0
u.onreadystatechange,292706986641.0,292706986855.0,214.0
u.onreadystatechange,292706987031.0,292706987077.0,46.0
u.onreadystatechange,292706987840.0,292706987975.0,135.0
u.onreadystatechange,292706990862.0,292706990883.0,21.0
u.onreadystatechange,292706991034.0,292706991047.0,13.0
u.onreadystatechange,292706991518.0,292706991599.0,81.0
ha,292706991930.0,292706992176.0,246.0
ha,292706992368.0,292706996496.0,4128.0
ha,292706997541.0,292706998368.0,827.0
u.onreadystatechange,292707005245.0,292707005269.0,24.0
u.onreadystatechange,292707005458.0,292707005470.0,12.0
u.onreadystatechange,292707005826.0,292707006175.0,349.0
ha,292707006624.0,292707008241.0,1617.0
ha,292707008430.0,292707008568.0,138.0
Fb.S,292707008686.0,292707008818.0,132.0
Fb.S,292707009380.0,292707009396.0,16.0
ha,292707013558.0,292707015727.0,2169.0
,292707018162.0,292707020030.0,1868.0
,292707020411.0,292707021215.0,804.0
n.bc,292707021492.0,292707021583.0,91.0
l,292707022969.0,292707023096.0,127.0
l,292707023280.0,292707023470.0,190.0
l,292707024018.0,292707037669.0,13651.0
ha,292707041713.0,292707044429.0,2716.0
ha,292707044533.0,292707055029.0,10496.0
ha,292707095860.0,292707098828.0,2968.0
ha,292707099018.0,292707099135.0,117.0
ha,292707099299.0,292707106621.0,7322.0
Fb.S,292707106865.0,292707106879.0,14.0
Fb.S,292707108405.0,292707108420.0,15.0
,292707134401.0,292707134422.0,21.0
ha,292707148606.0,292707150995.0,2389.0
ha,292707151396.0,292707158677.0,7281.0
ha,292707158997.0,292707159168.0,171.0
ha,292707188781.0,292707189824.0,1043.0
,292707190777.0,292707193830.0,3053.0
ha,292707195742.0,292707196410.0,668.0
ha,292707196552.0,292707196680.0,128.0
ha,292707197210.0,292707197332.0,122.0
ha,292707197513.0,292707198596.0,1083.0
ha,292707201423.0,292707201740.0,317.0
ha,292707201969.0,292707202088.0,119.0
ha,292707202647.0,292707202777.0,130.0
ha,292707202980.0,292707204111.0,1131.0
ha,292707207435.0,292707207590.0,155.0
ha,292707207757.0,292707207856.0,99.0
ha,292707208864.0,292707209409.0,545.0
ha,292707209567.0,292707209786.0,219.0
ha,292707211599.0,292707211693.0,94.0
ha,292707211816.0,292707211862.0,46.0
ha,292707212274.0,292707212350.0,76.0
ha,292707212463.0,292707212602.0,139.0
ha,292707213069.0,292707213189.0,120.0
ha,292707213340.0,292707213466.0,126.0
ha,292707213575.0,292707213632.0,57.0
ha,292707213763.0,292707213856.0,93.0
ha,292707213998.0,292707214102.0,104.0
ha,292707214173.0,292707214287.0,114.0
ha,292707215481.0,292707215624.0,143.0
ha,292707215793.0,292707216161.0,368.0
ha,292707217313.0,292707217451.0,138.0
ha,292707217654.0,292707217784.0,130.0
ha,292707218634.0,292707218703.0,69.0
ha,292707218843.0,292707219216.0,373.0
ha,292707222764.0,292707223643.0,879.0
ha,292707223789.0,292707223837.0,48.0
ha,292707224360.0,292707224473.0,113.0
ha,292707224605.0,292707224886.0,281.0
ha,292707227027.0,292707227149.0,122.0
ha,292707227284.0,292707227341.0,57.0
ha,292707227931.0,292707227994.0,63.0
ha,292707228096.0,292707229254.0,1158.0
ha,292707229654.0,292707231825.0,2171.0
,292707234549.0,292707234717.0,168.0
,292707235037.0,292707235086.0,49.0
,292707237063.0,292707253612.0,16549.0
ha,292707270061.0,292707275013.0,4952.0
k,292707275386.0,292707276483.0,1097.0
,292707276701.0,292707279482.0,2781.0
,292707280132.0,292707281837.0,1705.0
,292707282212.0,292707289308.0,7096.0
